TRIP;MODE;ALFA;BETA;CL;CD;CM25;CYAW;CROLL;CY
6;BETA;0.0;-5.0;0.3351333333333333;0.06043333333333334;0.09256666666666664;-0.008366666666666666;0.014233333333333334;0.14063333333333333
6;BETA;0.0;-4.0;0.3351333333333333;0.06166666666666667;0.10443333333333334;-0.006733333333333333;0.009966666666666665;0.11516666666666668
6;BETA;0.0;-3.0;0.334;0.0634;0.10740000000000001;-0.004933333333333334;0.0069;0.08806666666666667
6;BETA;0.0;-2.0;0.3338666666666667;0.06453333333333333;0.10923333333333334;-0.0029;0.0029666666666666665;0.055700000000000006
6;BETA;0.0;-1.0;0.33499999999999996;0.06546666666666666;0.11156666666666666;-0.0008666666666666666;-0.0006666666666666666;0.024800000000000003
6;BETA;0.0;0.0;0.333;0.06523333333333334;0.11170000000000001;0.00013333333333333334;-0.0031333333333333335;-0.002466666666666667
6;BETA;0.0;1.0;0.3327666666666667;0.0654;0.11183333333333334;0.0019666666666666665;-0.0065;-0.031233333333333335
6;BETA;0.0;2.0;0.3334;0.0644;0.11373333333333334;0.004433333333333333;-0.011099999999999999;-0.05996666666666667
6;BETA;0.0;3.0;0.3295;0.06356666666666667;0.10993333333333333;0.006333333333333333;-0.014166666666666668;-0.0894
6;BETA;0.0;4.0;0.3284;0.06193333333333333;0.1087;0.008233333333333334;-0.017433333333333332;-0.11956666666666667
6;BETA;0.0;5.0;0.3290666666666666;0.060066666666666664;0.1093;0.010033333333333333;-0.0218;-0.1506333333333333
6;BETA;0.0;6.0;0.32936666666666664;0.05793333333333334;0.10496666666666667;0.013166666666666667;-0.0252;-0.1817333333333333
6;BETA;0.0;7.0;0.33453333333333335;0.05666666666666667;0.109;0.014766666666666666;-0.029466666666666665;-0.20486666666666667
6;BETA;0.0;8.0;0.33373333333333327;0.0546;0.09570000000000001;0.01736666666666667;-0.0322;-0.2315
6;BETA;0.0;9.0;0.3322;0.05216666666666667;0.09013333333333333;0.020566666666666667;-0.035833333333333335;-0.26189999999999997
6;BETA;0.0;10.0;0.3322333333333333;0.0497;0.08020000000000001;0.023866666666666665;-0.03966666666666666;-0.2922
12;BETA;0.0;-10.0;0.3358666666666667;0.0467;0.07819999999999999;-0.020533333333333334;0.0313;0.28473333333333334
12;BETA;0.0;-9.0;0.3369333333333333;0.04973333333333333;0.09013333333333333;-0.017666666666666667;0.027566666666666666;0.2525
12;BETA;0.0;-8.0;0.3409333333333333;0.052833333333333336;0.10300000000000002;-0.015;0.023500000000000004;0.22266666666666668
12;BETA;0.0;-7.0;0.34253333333333336;0.055;0.09496666666666669;-0.012966666666666666;0.020266666666666665;0.19583333333333333
12;BETA;0.0;-6.0;0.3410333333333333;0.0574;0.0968;-0.010533333333333334;0.0175;0.16913333333333333
12;BETA;0.0;-5.0;0.3380666666666667;0.05973333333333333;0.09806666666666668;-0.0082;0.014233333333333334;0.14096666666666666
12;BETA;0.0;-4.0;0.33916666666666667;0.061033333333333335;0.10683333333333334;-0.006666666666666667;0.010566666666666669;0.11483333333333334
12;BETA;0.0;-3.0;0.3375666666666666;0.06280000000000001;0.11163333333333332;-0.005;0.006666666666666667;0.08813333333333333
12;BETA;0.0;-2.0;0.33863333333333334;0.06399999999999999;0.11203333333333333;-0.0029;0.0034;0.055866666666666676
12;BETA;0.0;-1.0;0.3386;0.06443333333333334;0.11210000000000002;-0.0008;-0.0003666666666666666;0.0251
12;BETA;0.0;0.0;0.3380666666666667;0.06453333333333333;0.11236666666666667;0.0001;-0.0029999999999999996;-0.0022333333333333333
12;BETA;0.0;1.0;0.33666666666666667;0.06476666666666665;0.1113;0.002;-0.0064333333333333334;-0.030833333333333334
12;BETA;0.0;2.0;0.3368333333333333;0.06346666666666667;0.11686666666666667;0.004066666666666666;-0.0111;-0.0604
12;BETA;0.0;3.0;0.33449999999999996;0.06266666666666666;0.11349999999999999;0.0059;-0.013699999999999999;-0.08749999999999998
12;BETA;0.0;4.0;0.33186666666666664;0.061233333333333334;0.10976666666666667;0.0081;-0.017233333333333333;-0.1198
12;BETA;0.0;5.0;0.33390000000000003;0.05923333333333334;0.11136666666666667;0.010066666666666666;-0.021400000000000002;-0.15076666666666666
12;BETA;0.0;6.0;0.3315;0.056266666666666666;0.10586666666666666;0.012266666666666667;-0.024966666666666665;-0.18186666666666665
12;BETA;0.0;7.0;0.33793333333333336;0.0559;0.11209999999999999;0.0146;-0.029233333333333333;-0.20543333333333336
12;BETA;0.0;8.0;0.33863333333333334;0.0537;0.10103333333333332;0.016966666666666668;-0.03256666666666667;-0.2311
12;BETA;0.0;9.0;0.3366;0.051666666666666666;0.09206666666666667;0.02036666666666667;-0.035800000000000005;-0.26166666666666666
12;BETA;0.0;10.0;0.33663333333333334;0.047966666666666664;0.08206666666666666;0.023866666666666665;-0.0395;-0.29473333333333335
17;BETA;0.0;-10.0;0.34509999999999996;0.04650000000000001;0.07943333333333334;-0.0204;0.03126666666666667;0.2852666666666666
17;BETA;0.0;-9.0;0.3474333333333333;0.04976666666666666;0.08666666666666667;-0.0177;0.0257;0.2546333333333333
17;BETA;0.0;-8.0;0.34913333333333335;0.05276666666666666;0.09413333333333333;-0.015233333333333333;0.023933333333333334;0.2231
17;BETA;0.0;-7.0;0.3503;0.055466666666666664;0.09226666666666668;-0.013;0.020633333333333333;0.19663333333333333
17;BETA;0.0;-6.0;0.35106666666666664;0.057600000000000005;0.09563333333333333;-0.010133333333333333;0.0178;0.16826666666666668
17;BETA;0.0;-5.0;0.35106666666666664;0.05973333333333333;0.09606666666666668;-0.008166666666666668;0.013866666666666666;0.14103333333333334
17;BETA;0.0;-4.0;0.3487;0.061233333333333334;0.10123333333333333;-0.006633333333333334;0.010033333333333333;0.11520000000000001
17;BETA;0.0;-3.0;0.34580000000000005;0.06293333333333333;0.10353333333333332;-0.005066666666666667;0.0058;0.0902
17;BETA;0.0;-2.0;0.3460666666666666;0.06436666666666667;0.10446666666666667;-0.002933333333333333;0.002466666666666666;0.058133333333333335
17;BETA;0.0;-1.0;0.34709999999999996;0.06493333333333333;0.1072;-0.0008;0.0001;0.026066666666666665
